0,1,2
1.77,0.6843708,0.13425058
1.78,0.7042668,0.14068401
1.79,0.72424805,0.14661151
1.8,0.7443235,0.15198338
1.81,0.7644992,0.15675122
1.8199999,0.78477836,0.16086638
1.8299999,0.8051623,0.16428232
1.8399999,0.82564867,0.16695487
1.8499999,0.84623116,0.16884375
1.86,0.86689866,0.16991186
1.87,0.8876411,0.1701268
1.88,0.908442,0.16945934
1.89,0.92928725,0.16788518
1.9,0.9501601,0.16538244
1.91,0.9710475,0.16193104
1.92,0.9919336,0.1575135
1.93,1.0128074,0.15211147
1.9399999,1.0336541,0.14570946
1.9499999,1.0544646,0.13828754
1.9599999,1.0752242,0.12982953
1.9699999,1.095924,0.120315015
1.9799999,1.1165483,0.10972506
1.99,1.137089,0.09803665
2.0,1.1575302,0.08522922
2.01,1.1778585,0.07127869
2.02,1.1980586,0.056161523
2.03,1.2181146,0.039853036
2.04,1.2380078,0.022330582
2.05,1.2577198,0.0035688877
2.06,1.2772272,-0.016453683
2.07,1.2965088,-0.037760675
2.08,1.3155377,-0.06037098
2.09,1.3342843,-0.08430225
2.1,1.3527175,-0.10956967
2.11,1.3708067,-0.13618904
2.12,1.3885138,-0.16417003
2.1299999,1.4057995,-0.19351953
2.1399999,1.4226226,-0.22424316
2.1499999,1.4389379,-0.25634527
2.1599998,1.4546974,-0.2898265
2.1699998,1.4698488,-0.32468766
2.18,1.4843347,-0.3609251
2.19,1.498092,-0.3985332
2.2,1.5110509,-0.43750486
2.21,1.5231367,-0.47782823
2.22,1.5342665,-0.51949203
2.23,1.5443491,-0.5624794
2.24,1.5532851,-0.60676724
2.25,1.5609666,-0.65232706
2.26,1.5672752,-0.69912773
2.27,1.5720798,-0.74712056
2.28,1.575238,-0.7962497
2.29,1.5765903,-0.84643555
2.3,1.5759611,-0.897578
2.31,1.5731564,-0.94954056
2.32,1.567962,-1.0021566
2.33,1.5601435,-1.0552197
2.34,1.549442,-1.1084917
2.35,1.5355725,-1.1617002
2.36,1.5182183,-1.2145427
2.37,1.4970396,-1.2666585
2.3799999,1.4717034,-1.3175917
2.3899999,1.4419525,-1.3667476
2.3999999,1.4076772,-1.4134307
2.4099998,1.3689451,-1.4569831
2.4199998,1.325949,-1.4969733
2.4299998,1.2789375,-1.5332661
2.44,1.2282243,-1.5659115
2.45,1.174244,-1.5949924
2.46,1.1175702,-1.6205745
2.47,1.0588698,-1.6427515
2.48,0.9987799,-1.661722
2.49,0.93781126,-1.6778067
2.5,0.8762775,-1.6914113
2.51,0.8143236,-1.702944
2.52,0.7520103,-1.712743
2.53,0.6894012,-1.7210419
2.54,0.6266228,-1.727983
2.55,0.5638534,-1.7336605
2.56,0.50129277,-1.7381649
2.57,0.4391097,-1.7416116
2.58,0.3774225,-1.7441449
2.59,0.31627935,-1.745929
2.6,0.25568387,-1.7471297
2.61,0.1956085,-1.7478983
2.62,0.13601694,-1.7483618
2.6299999,0.07688928,-1.7486181
2.6399999,0.018233865,-1.7487411
2.6499999,-0.03991452,-1.7487855
2.6599998,-0.09749594,-1.7487952
2.6699998,-0.15443718,-1.7488075
2.6799998,-0.21067396,-1.7488542
2.69,-0.26615748,-1.7489593
2.7,-0.32085723,-1.7491355
2.71,-0.3747657,-1.7493796
2.72,-0.42789647,-1.7496715
2.73,-0.48025227,-1.7499752
2.74,-0.53182983,-1.7502415
2.75,-0.5825976,-1.7504101
2.76,-0.6324899,-1.7504092
2.77,-0.6813902,-1.7501528
2.78,-0.72914094,-1.7495308
2.79,-0.77553636,-1.7483966
2.8,-0.8203433,-1.7465538
2.81,-0.86331254,-1.7437463
2.82,-0.90422046,-1.7396572
2.83,-0.9428903,-1.7339222
2.84,-0.9791973,-1.7261603
2.85,-1.0130634,-1.7160165
2.86,-1.0444434,-1.7032063
2.87,-1.0733509,-1.6875451
2.8799999,-1.0998727,-1.6689737
2.8899999,-1.1241391,-1.6475875
2.8999999,-1.146285,-1.6236393
2.9099998,-1.1664689,-1.5974836
2.9199998,-1.1849225,-1.5694896
2.9299998,-1.2019517,-1.5399938
2.9399998,-1.2178934,-1.5092821
2.95,-1.2330424,-1.4776107
2.96,-1.2476041,-1.4452243
2.97,-1.2616955,-1.4123554
2.98,-1.2753711,-1.3792224
2.99,-1.2886548,-1.3460245
3.0,-1.3015702,-1.3129311
3.01,-1.3141454,-1.2800913
3.02,-1.3264198,-1.2476228
3.03,-1.3384318,-1.2156253
3.04,-1.3502135,-1.1841779
3.05,-1.3617903,-1.153342
3.06,-1.3731791,-1.123165
3.07,-1.3843925,-1.093687
3.08,-1.3954442,-1.064938
3.09,-1.4063499,-1.0369427
3.1,-1.4171301,-1.0097218
3.11,-1.4278055,-0.9832939
3.12,-1.4383991,-0.95767194
3.1299999,-1.4489305,-0.9328664
3.1399999,-1.4594166,-0.9088861
3.1499999,-1.4698689,-0.88573855
3.1599998,-1.4802941,-0.86342984
3.1699998,-1.4906946,-0.8419666
3.1799998,-1.5010669,-0.8213574
3.1899998,-1.511406,-0.8016107
3.1999998,-1.5217031,-0.78274083
3.21,-1.5319498,-0.7647596
3.22,-1.542136,-0.74768317
3.23,-1.552254,-0.7315274
3.24,-1.5622969,-0.71630806
3.25,-1.5722606,-0.7020404
3.26,-1.5821438,-0.68873686
3.27,-1.5919473,-0.6764116
3.28,-1.6016765,-0.66507196
3.29,-1.6113381,-0.65472305
3.3,-1.6209415,-0.6453683
3.31,-1.6304984,-0.63700676
3.32,-1.6400204,-0.62963635
3.33,-1.6495192,-0.62324846
3.34,-1.659005,-0.6178406
3.35,-1.6684859,-0.61340153
3.36,-1.6779668,-0.60992116
3.37,-1.6874483,-0.6073896
3.3799999,-1.696926,-0.605795
3.3899999,-1.7063904,-0.60512704
3.3999999,-1.7158272,-0.605373
3.4099998,-1.7252188,-0.6065182
3.4199998,-1.7345424,-0.6085486
3.4299998,-1.7437727,-0.6114482
3.4399998,-1.7528825,-0.61519706
3.4499998,-1.7618427,-0.6197765
3.46,-1.7706225,-0.6251637
3.47,-1.7791884,-0.6313379
3.48,-1.7875032,-0.6382784
3.49,-1.7955248,-0.64596325
3.5,-1.8032037,-0.65437675
3.51,-1.8104792,-0.6635006
3.52,-1.8172786,-0.67331874
3.53,-1.8235126,-0.68381417
3.54,-1.8290777,-0.69495827
3.55,-1.8338518,-0.70671797
3.56,-1.8376989,-0.7190417
3.57,-1.8404725,-0.7318594
3.58,-1.8420188,-0.7450839
3.59,-1.8421837,-0.7586163
3.6,-1.8408177,-0.7723556
3.61,-1.8377795,-0.78621566
3.62,-1.8329408,-0.8001418
3.6299999,-1.8261867,-0.8141277
3.6399999,-1.8174231,-0.8282107
3.6499999,-1.8065813,-0.8424654
3.6599998,-1.7936268,-0.8569776
3.6699998,-1.7785621,-0.87182546
3.6799998,-1.7614315,-0.8870598
3.6899998,-1.7423117,-0.9027108
3.6999998,-1.7213073,-0.91879535
3.7099998,-1.6985383,-0.93533534
3.72,-1.6741303,-0.9523706
3.73,-1.648207,-0.9699617
3.74,-1.6208827,-0.98818916
3.75,-1.5922601,-1.0071341
3.76,-1.5624311,-1.0268627
3.77,-1.5314705,-1.0474156
3.78,-1.4994402,-1.0688009
3.79,-1.4663874,-1.0909966
3.8,-1.4323508,-1.1139655
3.81,-1.3973628,-1.1376659
3.82,-1.3614519,-1.1620688
3.83,-1.3246484,-1.1871603
3.84,-1.28698,-1.2129463
3.85,-1.2484717,-1.2394466
3.86,-1.2091371,-1.2666855
3.87,-1.1689751,-1.2946811
3.8799999,-1.1279645,-1.3234355
3.8899999,-1.0860661,-1.3529286
3.8999999,-1.0432249,-1.3831159
3.9099998,-0.999377,-1.4139324
3.9199998,-0.9544617,-1.4452953
3.9299998,-0.90842605,-1.4771129
3.9399998,-0.86122936,-1.5092878
3.9499998,-0.8128545,-1.5417199
3.9599998,-0.763291,-1.5743108
3.97,-0.71253985,-1.606961
3.98,-0.6606015,-1.6395668
3.99,-0.6074586,-1.6720189
4.0,-0.5530684,-1.7041959
4.0099998,-0.49736923,-1.735949
4.02,-0.44025308,-1.7671101
4.0299997,-0.38161325,-1.7974601
4.04,-0.32132286,-1.8267407
4.0499997,-0.25929153,-1.8546312
4.06,-0.19546232,-1.8807552
4.0699997,-0.12987277,-1.9046724
4.08,-0.06265882,-1.9258955
4.0899997,0.0058958232,-1.9439023
4.1,0.07538389,-1.9581678
4.11,0.14529592,-1.9681752
4.12,0.21511145,-1.9734027
4.13,0.28444925,-1.9732964
4.14,0.35312206,-1.9673097
4.15,0.42107546,-1.9550872
4.16,0.48807684,-1.9366379
4.17,0.5535518,-1.9122849
4.18,0.616689,-1.8825499
4.19,0.6768148,-1.8481152
4.2,0.7336223,-1.809788
4.21,0.78719145,-1.7683532
4.22,0.8377967,-1.7244868
4.23,0.88576317,-1.6787167
4.24,0.9313452,-1.6314733
4.25,0.9747214,-1.5831025
4.2599998,1.0159879,-1.5339013
4.27,1.0551926,-1.4841253
4.2799997,1.0923567,-1.4340069
4.29,1.1275078,-1.3837597
4.2999997,1.1606876,-1.3335922
4.31,1.191969,-1.2836995
4.3199997,1.2214522,-1.2342703
4.33,1.2492653,-1.1854655
4.3399997,1.2755488,-1.1374282
4.35,1.3004503,-1.0902624
4.36,1.3241093,-1.0440438
4.37,1.3466488,-0.9988197
4.38,1.3681772,-0.9546036
4.39,1.3887765,-0.91140544
4.4,1.4085157,-0.86922
4.41,1.427447,-0.82804346
4.42,1.4456161,-0.7878686
4.43,1.4630599,-0.7487025
4.44,1.4798175,-0.71054745
4.45,1.4959235,-0.6734191
4.46,1.5114154,-0.63733256
4.47,1.5263296,-0.6023139
4.48,1.5407047,-0.56838524
4.49,1.5545781,-0.535576
4.5,1.5679893,-0.5039073
4.5099998,1.5809748,-0.47340393
4.52,1.5935712,-0.44407895
4.5299997,1.6058114,-0.41594383
4.54,1.6177268,-0.38899827
4.5499997,1.6293439,-0.3632398
4.56,1.6406859,-0.33865547
4.5699997,1.6517704,-0.3152353
4.58,1.6626124,-0.29296055
4.5899997,1.6732217,-0.27181324
4.6,1.6836061,-0.25177905
4.61,1.6937687,-0.23284289
4.62,1.7037106,-0.2149956
4.63,1.7134335,-0.1982283
4.64,1.7229352,-0.18253765
4.65,1.7322153,-0.16791978
4.66,1.7412708,-0.15437818
4.67,1.7501004,-0.14191338
4.68,1.7587025,-0.13053069
4.69,1.7670763,-0.12023252
4.7,1.7752205,-0.1110242
4.71,1.7831345,-0.10290775
4.72,1.7908175,-0.09588668
4.73,1.79827,-0.08996147
4.74,1.8054903,-0.08513501
4.75,1.8124785,-0.081404865
4.7599998,1.8192341,-0.078774214
4.77,1.8257569,-0.07724139
4.7799997,1.8320435,-0.07680443
4.79,1.8380933,-0.077465445
4.7999997,1.8439034,-0.079223484
4.81,1.8494709,-0.082080066
4.8199997,1.8547904,-0.08603388
4.83,1.8598584,-0.09108651
4.8399997,1.8646677,-0.097237915
4.85,1.8692119,-0.10449028
4.8599997,1.8734826,-0.11284095
4.87,1.87747,-0.12229115
4.88,1.8811636,-0.1328355
4.89,1.8845506,-0.14447257
4.9,1.8876181,-0.15719873
4.91,1.8903509,-0.17101009
4.92,1.8927326,-0.18590134
4.93,1.8947457,-0.20186792
4.94,1.8963705,-0.2189045
4.95,1.8975859,-0.23700638
4.96,1.898369,-0.2561682
4.97,1.8986955,-0.27638698
4.98,1.8985393,-0.29766077
4.99,1.8978721,-0.31998286
5.0,1.8966637,-0.34335423
