t,x,y
0.4500772059,-0.3324954510,-1.0203483105
0.4600758851,-0.3518256545,-1.0667405128
0.4700745642,-0.3711401820,-1.1141269207
0.4800732434,-0.3903406262,-1.1624767780
0.4900719225,-0.4093220234,-1.2117495537
0.5000706315,-0.4279707968,-1.2618924379
0.5100722909,-0.4461625516,-1.3128402233
0.5200739503,-0.4637605548,-1.3645087481
0.5300756097,-0.4806118011,-1.4167885780
0.5400772691,-0.4965420961,-1.4695420265
0.5500789285,-0.5113515854,-1.5225870609
0.5600805879,-0.5248053670,-1.5756831169
0.5700822473,-0.5366242528,-1.6285095215
0.5800839067,-0.5464723110,-1.6806273460
0.5900855660,-0.5539415479,-1.7314283848
0.6000872254,-0.5585355163,-1.7800574303
0.6100888848,-0.5596630573,-1.8253039122
0.6200905442,-0.5566651821,-1.8654700518
0.6300922036,-0.5489215851,-1.8982927799
0.6400938630,-0.5360919833,-1.9211113453
0.6500955224,-0.5184627771,-1.9315464497
0.6600971818,-0.4970980287,-1.9285638332
0.6700988412,-0.4735022187,-1.9130178690
0.6801005006,-0.4490497410,-1.8870785236
0.6901021600,-0.4246712923,-1.8532212973
0.7001038194,-0.4008789361,-1.8135972023
0.7101054788,-0.3779042959,-1.7698658705
0.7201071382,-0.3558257222,-1.7232476473
0.7301087976,-0.3346365690,-1.6746342182
0.7401104569,-0.3142981827,-1.6246759892
0.7501121163,-0.2947543263,-1.5738551617
0.7601137757,-0.2759461403,-1.5225334167
0.7701154351,-0.2578145266,-1.4709877968
0.7801170945,-0.2403076887,-1.4194312096
0.7901187539,-0.2233743668,-1.3680322170
0.8001204133,-0.2069762349,-1.3169174194
0.8101220727,-0.1910757422,-1.2661918402
0.8201237321,-0.1756442785,-1.2159380913
0.8301253915,-0.1606566310,-1.1662225723
0.8401270509,-0.1460961103,-1.1170945168
0.8501287103,-0.1319499612,-1.0685970783
0.8601303697,-0.1182121038,-1.0207616091
0.8701320291,-0.1048823595,-0.9736124277
0.8801336884,-0.0919657350,-0.9271692038
0.8901353478,-0.0794722438,-0.8814459443
0.9001370072,-0.0674194098,-0.8364538550
0.9101386666,-0.0558277965,-0.7922015190
0.9201403260,-0.0447244048,-0.7486957908
0.9301419854,-0.0341435671,-0.7059499025
0.9401436448,-0.0241148472,-0.6639556885
0.9501453042,-0.0146808624,-0.6227282286
0.9601469636,-0.0058845878,-0.5822769403
0.9701486230,0.0022304654,-0.5426092148
0.9801502824,0.0096183419,-0.5037417412
0.9901519418,0.0162336230,-0.4656881392
1.0001535416,0.0220322013,-0.4284685850
1.0101552010,0.0269721746,-0.3921067715
1.0201568604,0.0310153365,-0.3566291928
1.0301585197,0.0341286063,-0.3220644891
1.0401601791,0.0362846255,-0.2884457409
1.0501618385,0.0374624729,-0.2558056116
1.0601634979,0.0376490951,-0.2241821587
1.0701651573,0.0368394256,-0.1936112344
1.0801668167,0.0350360274,-0.1641304791
1.0901684761,0.0322490931,-0.1357713789
1.1001701355,0.0284973979,-0.1085723788
1.1101717949,0.0238071084,-0.0825670213
1.1201734543,0.0182085633,-0.0577769876
1.1301751137,0.0117424130,-0.0342389643
1.1401767731,0.0044507384,-0.0119709373
1.1501784325,-0.0036282539,0.0090309381
1.1601800919,-0.0124322772,0.0287195444
1.1701817513,-0.0219147205,0.0470997095
1.1801834106,-0.0320237279,0.0641686916
1.1901850700,-0.0427205563,0.0799501538
1.2001867294,-0.0539377332,0.0944185853
1.2101883888,-0.0656075478,0.1075590253
1.2201900482,-0.0777035952,0.1194187105
1.2301917076,-0.0901712179,0.1300005913
1.2401933670,-0.1029624939,0.1393178701
1.2501950264,-0.1160307527,0.1473845243
1.2601966858,-0.1293407679,0.1542260051
1.2701983452,-0.1428494453,0.1598573923
1.2802000046,-0.1565300226,0.1643067002
1.2902016640,-0.1703449488,0.1675899029
1.3002033234,-0.1842713356,0.1697323322
1.3102049828,-0.1982855797,0.1707551479
1.3202066422,-0.2123622298,0.1706749797
1.3302083015,-0.2264895439,0.1695139408
1.3402099609,-0.2406523228,0.1672880054
1.3502116203,-0.2548415959,0.1640117764
1.3602132797,-0.2690467834,0.1596952081
1.3702149391,-0.2832655907,0.1543470025
1.3802165985,-0.2974955738,0.1479712129
1.3902182579,-0.3117340207,0.1405652761
1.4002199173,-0.3259798884,0.1321233511
1.4102215767,-0.3402369618,0.1226345897
1.4202232361,-0.3545049429,0.1120814681
1.4302248955,-0.3687824607,0.1004400253
1.4402265549,-0.3830700219,0.0876808167
1.4502282143,-0.3973622024,0.0737674832
1.4602298737,-0.4116482139,0.0586574674
1.4702315331,-0.4259178042,0.0423021317
1.4802331924,-0.4401502013,0.0246477127
1.4902348518,-0.4543223977,0.0056347847
1.5002365112,-0.4684010148,-0.0147998929
1.5102381706,-0.4823442996,-0.0367222428
1.5202398300,-0.4961020947,-0.0602002740
1.5302414894,-0.5096153021,-0.0853025317
1.5402431488,-0.5228139162,-0.1120955944
1.5502448082,-0.5356151462,-0.1406409144
1.5602464676,-0.5479340553,-0.1709988713
1.5702481270,-0.5596708655,-0.2032185197
1.5802497864,-0.5707178116,-0.2373393774
1.5902514458,-0.5809656382,-0.2733928561
1.6002531052,-0.5902979970,-0.3113960624
1.6102547646,-0.5985983610,-0.3513544202
1.6202564240,-0.6057422161,-0.3932486176
1.6302580833,-0.6116207838,-0.4370600581
1.6402597427,-0.6161205769,-0.4827450812
1.6502614021,-0.6191389561,-0.5302504301
1.6602630615,-0.6205781698,-0.5795021057
1.6702647209,-0.6203511953,-0.6304123402
1.6802663803,-0.6183882952,-0.6828997135
1.6902680397,-0.6146279573,-0.7368637919
1.7002696991,-0.6090199351,-0.7922037244
1.7102713585,-0.6015205383,-0.8487709761
1.7202730179,-0.5921065211,-0.9064817429
1.7302746773,-0.5807569027,-0.9652070999
1.7402763367,-0.5674592257,-1.0248214006
1.7502779961,-0.5522071719,-1.0851979256
1.7602796555,-0.5349947214,-1.1462165117
1.7702813148,-0.5158218145,-1.2077312469
1.7802829742,-0.4946826398,-1.2696068287
1.7902846336,-0.4715651572,-1.3316990137
1.8002862930,-0.4464525878,-1.3938410282
1.8102879524,-0.4193189442,-1.4558463097
1.8202896118,-0.3901214004,-1.5175004005
1.8302912712,-0.3588024676,-1.5785434246
1.8402929306,-0.3252865672,-1.6386533976
1.8502945900,-0.2894708514,-1.6974242926
1.8602962494,-0.2512355745,-1.7543215752
1.8702979088,-0.2104315758,-1.8086354733
1.8802995682,-0.1669043303,-1.8593971729
1.8903012276,-0.1205172241,-1.9052819014
1.9003028870,-0.0712234080,-1.9444921017
1.9103045464,-0.0192109495,-1.9747078419
1.9203062057,0.0349060595,-1.9932917356
1.9303078651,0.0899193734,-1.9979753494
1.9403095245,0.1442014426,-1.9878962040
1.9503111839,0.1962129176,-1.9641120434
1.9603128433,0.2449809611,-1.9290114641
1.9703145027,0.2901408970,-1.8852744102
1.9803161621,0.3317249119,-1.8352127075
1.9903178215,0.3699451685,-1.7805982828
2.0003190041,0.4050573111,-1.7227299213
2.0103087425,0.4373081625,-1.6625485420
2.0202984810,0.4669046700,-1.6007485390
2.0302882195,0.4940242469,-1.5378427505
2.0402779579,0.5188010931,-1.4742329121
2.0502676964,0.5413503647,-1.4102208614
2.0602574348,0.5617527962,-1.3460643291
2.0702471733,0.5800721049,-1.2819694281
2.0802369118,0.5963551998,-1.2181186676
2.0902266502,0.6106363535,-1.1546726227
2.1002163887,0.6229419708,-1.0917702913
2.1102061272,0.6332905293,-1.0295441151
2.1201958656,0.6416950226,-0.9681339860
2.1301856041,0.6481695175,-0.9076551199
2.1401753426,0.6527280807,-0.8482260704
2.1501650810,0.6553907394,-0.7899897099
2.1601548195,0.6561652422,-0.7329767346
2.1701445580,0.6550991535,-0.6774118543
2.1801342964,0.6522373557,-0.6234015226
2.1901240349,0.6476265192,-0.5710340738
2.2001137733,0.6412631273,-0.5202819705
2.2101035118,0.6332835555,-0.4714028239
2.2200932503,0.6237718463,-0.4244742393
2.2300829887,0.6127397418,-0.3794577718
2.2400727272,0.6003431082,-0.3365136981
2.2500624657,0.5866692066,-0.2956718802
2.2600522041,0.5718218088,-0.2569696903
2.2700419426,0.5558933616,-0.2204203606
2.2800316811,0.5390343666,-0.1860715151
2.2900214195,0.5213068128,-0.1538888216
2.3000111580,0.5028312206,-0.1238763332
2.3100008965,0.4837262332,-0.0960246325
2.3199906349,0.4640875459,-0.0703042746
2.3299803734,0.4440100491,-0.0466815829
2.3399701118,0.4235633612,-0.0251122117
2.3499598503,0.4028238058,-0.0055553913
2.3599495888,0.3818596601,0.0120311975
2.3699393272,0.3607563972,0.0276870131
2.3799290657,0.3395569324,0.0414566398
2.3899188042,0.3183213174,0.0533795357
2.3999085426,0.2971071005,0.0634932518
2.4098982811,0.2758941948,0.0718252659
2.4198880196,0.2547856271,0.0784055591
2.4298777580,0.2338262200,0.0832602978
2.4398674965,0.2129595876,0.0863841772
2.4498572350,0.1923698783,0.0878257751
2.4598469734,0.1719297767,0.0875394344
2.4698367119,0.1518343985,0.0855810046
2.4798264503,0.1320354939,0.0819122195
2.4898161888,0.1125607491,0.0765104890
2.4998059273,0.0935477018,0.0694131255
2.5097956657,0.0750102401,0.0605863929
2.5197854042,0.0570923686,0.0500842333
2.5297751427,0.0397397280,0.0378065705
2.5397648811,0.0230451226,0.0237528086
2.5497546196,0.0071015954,0.0079262257
2.5597443581,-0.0079996586,-0.0096680522
2.5697340965,-0.0221677423,-0.0290210247
2.5797238350,-0.0353146195,-0.0501227379
2.5897135735,-0.0473534465,-0.0729596615
2.5997033119,-0.0582011938,-0.0975182354
2.6096930504,-0.0677765608,-0.1237813234
2.6196827888,-0.0759946704,-0.1517126560
2.6296725273,-0.0827353597,-0.1811469197
2.6396622658,-0.0879572034,-0.2120690644
2.6496520042,-0.0916072726,-0.2444033325
2.6596417427,-0.0936701894,-0.2782046795
2.6696314812,-0.0940787196,-0.3132205009
2.6796212196,-0.0928400755,-0.3495140970
2.6896109581,-0.0899393559,-0.3868748546
2.6996006966,-0.0853971839,-0.4253396988
2.7095904350,-0.0792369246,-0.4647481740
2.7195801735,-0.0715012550,-0.5050350428
2.7295699120,-0.0622409582,-0.5461363792
2.7395596504,-0.0515080094,-0.5880279541
2.7495493889,-0.0393760204,-0.6306090355
2.7595391273,-0.0259186625,-0.6738259196
2.7695288658,-0.0112154484,-0.7176290751
2.7795186043,0.0046846867,-0.7620487213
2.7895083427,0.0216691494,-0.8069564104
2.7994980812,0.0397165418,-0.8524353504
2.8094878197,0.0586903095,-0.8983256817
2.8194775581,0.0785649419,-0.9446862936
2.8294672966,0.0993122458,-0.9915354252
2.8394570351,0.1208299994,-1.0387747288
2.8494467735,0.1431092620,-1.0864305496
2.8594365120,0.1661536694,-1.1345133781
2.8694262505,0.1898706555,-1.1829166412
2.8794159889,0.2142629027,-1.2316256762
2.8894057274,0.2393047810,-1.2805781364
2.8993954659,0.2650198936,-1.3297303915
2.9093852043,0.2913798094,-1.3789746761
2.9193749428,0.3183954358,-1.4282063246
2.9293646812,0.3460931480,-1.4772955179
2.9393544197,0.3744723499,-1.5260533094
2.9493441582,0.4035644233,-1.5742535591
2.9593338966,0.4333771467,-1.6215878725
2.9693236351,0.4639193416,-1.6676528454
2.9793133736,0.4951826930,-1.7119092941
2.9893031120,0.5271177292,-1.7536263466
2.9992928505,0.5595895648,-1.7918031216
3.0092825890,0.5923364162,-1.8250768185
3.0192723274,0.6248376369,-1.8516358137
3.0292620659,0.6561856270,-1.8692476749
3.0392518044,0.6850088239,-1.8756031990
3.0492415428,0.7096356153,-1.8691344261
3.0592312813,0.7286288738,-1.8499183655
3.0692210197,0.7413725257,-1.8197290897
3.0792107582,0.7480936050,-1.7811591625
3.0892004967,0.7495095134,-1.7366805077
3.0991902351,0.7464533448,-1.6882435083
3.1091799736,0.7396887541,-1.6372647285
3.1191697121,0.7298623323,-1.5847358704
3.1291594505,0.7174977064,-1.5313558578
3.1391491890,0.7030214667,-1.4776144028
3.1491389275,0.6867768764,-1.4238698483
3.1591286659,0.6690483093,-1.3703817129
3.1691184044,0.6500716805,-1.3173463345
3.1791081429,0.6300511360,-1.2649030685
3.1890978813,0.6091575623,-1.2131706476
3.1990876198,0.5875462294,-1.1622253656
3.2090773582,0.5653508902,-1.1121437550
3.2190670967,0.5426951647,-1.0629656315
3.2290568352,0.5196930170,-1.0147247314
3.2390465736,0.4964481294,-0.9674481750
3.2490363121,0.4730572104,-0.9211602807
3.2590260506,0.4496121407,-0.8758711815
3.2690157890,0.4261999130,-0.8315707445
3.2790055275,0.4029030800,-0.7882878184
3.2889952660,0.3797998428,-0.7459880114
3.2989850044,0.3569647074,-0.7046813965
3.3089747429,0.3344687819,-0.6643561721
3.3189644814,0.3123790622,-0.6250016093
3.3289542198,0.2907562852,-0.5865886807
3.3389439583,0.2696580887,-0.5491067767
3.3489336967,0.2491363883,-0.5125395656
3.3589234352,0.2292379737,-0.4768727422
3.3689131737,0.2100044489,-0.4420962930
3.3789029121,0.1914619207,-0.4081580639
3.3888926506,0.1736469865,-0.3750920296
3.3988823891,0.1565681100,-0.3428365588
3.4088721275,0.1402407289,-0.3113974929
3.4188618660,0.1246708035,-0.2807704210
3.4288516045,0.1098546982,-0.2509421110
3.4388413429,0.0957859755,-0.2219185233
3.4488310814,0.0824328065,-0.1936406791
3.4588208199,0.0697969198,-0.1661835611
3.4688105583,0.0578311682,-0.1394802034
3.4788002968,0.0465359092,-0.1136268377
3.4887900352,0.0358257890,-0.0884733200
3.4987797737,0.0257031322,-0.0641401708
3.5087695122,0.0161148310,-0.0405897200
3.5187592506,0.0070711374,-0.0179590881
3.5287489891,-0.0015133023,0.0038704872
3.5387387276,-0.0096670389,0.0248652697
3.5487284660,-0.0174190402,0.0449967682
3.5587182045,-0.0248687267,0.0644072592
3.5687079430,-0.0319770575,0.0829112232
3.5786976814,-0.0388026834,0.1005640328
3.5886874199,-0.0453779101,0.1173630059
3.5986771584,-0.0516829491,0.1332003474
3.6086668968,-0.0577372313,0.1480655074
3.6186566353,-0.0636289120,0.1620933712
3.6286463737,-0.0693348050,0.1751921773
3.6386361122,-0.0749080777,0.1874311864
3.6486258507,-0.0803434849,0.1987694800
3.6586155891,-0.0856320858,0.2091684937
3.6686053276,-0.0907415748,0.2185576558
3.6785950661,-0.0957268476,0.2270292342
3.6885848045,-0.1005908251,0.2345846891
3.6985745430,-0.1053547859,0.2412604094
3.7085642815,-0.1100171208,0.2470582426
3.7185540199,-0.1144972444,0.2518590391
3.7285437584,-0.1188217998,0.2557251751
3.7385334969,-0.1230224371,0.2587269545
3.7485232353,-0.1270919442,0.2608748972
3.7585129738,-0.1309484839,0.2620772421
3.7685027122,-0.1346148849,0.2624018490
3.7784924507,-0.1381301284,0.2619384825
3.7884821892,-0.1413798332,0.2605687082
3.7984719276,-0.1444162130,0.2584080696
3.8084616661,-0.1472103596,0.2554628551
3.8184514046,-0.1496905684,0.2516925335
3.8284411430,-0.1519072652,0.2472136319
3.8384308815,-0.1537643075,0.2419651449
3.8484206200,-0.1552851796,0.2360352874
3.8584103584,-0.1564449072,0.2294562161
3.8684000969,-0.1571704745,0.2222124338
3.8783898354,-0.1574815512,0.2143932283
3.8883795738,-0.1573453546,0.2060332894
3.8983693123,-0.1566858888,0.1971284151
3.9083590508,-0.1555198431,0.1877709627
3.9183487892,-0.1538088322,0.1780006289
3.9283385277,-0.1515169144,0.1678624749
3.9383282661,-0.1486272216,0.1574213505
3.9483180046,-0.1450937986,0.1467191577
3.9583077431,-0.1408923864,0.1358186603
3.9682974815,-0.1359968185,0.1247825623
3.9782872200,-0.1304003596,0.1136888862
3.9882769585,-0.1240668893,0.1025939584
3.9982666969,-0.1169945002,0.0915791392
4.0082759857,-0.1091589928,0.0807088017
4.0182895660,-0.1005510092,0.0700572729
4.0283031464,-0.0911277533,0.0596777201
4.0383167267,-0.0809316635,0.0496724248
4.0483303070,-0.0699711442,0.0401182175
4.0583438873,-0.0581654310,0.0310440660
4.0683574677,-0.0456535518,0.0225871205
4.0783710480,-0.0323123932,0.0147514939
4.0883846283,-0.0182247460,0.0076360703
4.0983982086,-0.0033826828,0.0012927651
4.1084117889,0.0120940506,-0.0041840076
4.1184253693,0.0282841921,-0.0087805390
4.1284389496,0.0451275408,-0.0124366283
4.1384525299,0.0624728948,-0.0150768161
4.1484661102,0.0804534703,-0.0167161226
4.1584796906,0.0989064351,-0.0172928572
4.1684932709,0.1178297028,-0.0167980194
4.1785068512,0.1371948123,-0.0152221918
4.1885204315,0.1569384485,-0.0125576258
4.1985340118,0.1769988537,-0.0088071227
4.2085475922,0.1973699629,-0.0039899349
4.2185611725,0.2179639935,0.0018771291
4.2285747528,0.2387773395,0.0087586641
4.2385883331,0.2597551346,0.0166171789
4.2486019135,0.2808598578,0.0254054666
4.2586154938,0.3020580113,0.0350691080
4.2686290741,0.3233214915,0.0455467105
4.2786426544,0.3446276188,0.0567716360
4.2886562347,0.3659642935,0.0686711669
4.2986698151,0.3873046339,0.0811698437
4.3086833954,0.4086196423,0.0941878557
4.3186969757,0.4299201369,0.1076437831
4.3287105560,0.4511989951,0.1214543581
4.3387241364,0.4724318981,0.1355352998
4.3487377167,0.4936312437,0.1498035192
4.3587512970,0.5147960186,0.1641756892
4.3687648773,0.5359247923,0.1785706878
4.3787784576,0.5570219755,0.1929090619
4.3887920380,0.5780845284,0.2071139216
4.3988056183,0.5991222262,0.2211114764
4.4088191986,0.6201399565,0.2348311543
4.4188327789,0.6411380768,0.2482053041
4.4288463593,0.6621286869,0.2611702681
4.4388599396,0.6831243038,0.2736653686
4.4488735199,0.7040996552,0.2856334448
4.4588871002,0.7250859737,0.2970212102
4.4689006805,0.7460793853,0.3077785969
4.4789142609,0.7670775652,0.3178586960
4.4889278412,0.7880838513,0.3272181749
4.4989414215,0.8091142178,0.3358154893
4.5089550018,0.8301439285,0.3436151147
4.5189685822,0.8511818647,0.3505797386
4.5289821625,0.8722316027,0.3566768765
4.5389957428,0.8933020234,0.3618752956
4.5490093231,0.9143770337,0.3661478758
4.5590229034,0.9354556203,0.3694679141
4.5690364838,0.9565413594,0.3718097210
4.5790500641,0.9776242375,0.3731511235
4.5890636444,0.9987039566,0.3734693527
4.5990772247,1.0197761059,0.3727441430
4.6090908051,1.0408316851,0.3709566593
4.6191043854,1.0618612766,0.3680901527
4.6291179657,1.0828727484,0.3641217947
4.6391315460,1.1038500071,0.3590376973
4.6491451263,1.1247801781,0.3528228998
4.6591587067,1.1456710100,0.3454567790
4.6691722870,1.1665018797,0.3369267583
4.6791858673,1.1872596741,0.3272198439
4.6891994476,1.2079321146,0.3163222075
4.6992130280,1.2285110950,0.3042169213
4.7092266083,1.2489852905,0.2908896804
4.7192401886,1.2693400383,0.2763260603
4.7292537689,1.2895624638,0.2605111003
4.7392673492,1.3096361160,0.2434297204
4.7492809296,1.3295412064,0.2250692248
4.7592945099,1.3492552042,0.2054173946
4.7693080902,1.3687560558,0.1844608188
4.7793216705,1.3880162239,0.1621894240
4.7893352509,1.4070281982,0.1385769844
4.7993488312,1.4257555008,0.1136161685
4.8093624115,1.4441733360,0.0872898698
4.8193759918,1.4622378349,0.0595947504
4.8293895721,1.4799125195,0.0305227041
4.8394031525,1.4971826077,0.0000367165
4.8494167328,1.5139786005,-0.0318421721
4.8594303131,1.5302751064,-0.0651452541
4.8694438934,1.5460184813,-0.0998762846
4.8794574738,1.5611563921,-0.1360406280
4.8894710541,1.5756289959,-0.1736373305
4.8994846344,1.5893830061,-0.2126833200
4.9094982147,1.6023395061,-0.2531593740
4.9195117950,1.6144316196,-0.2950704396
4.9295253754,1.6255819798,-0.3384123147
4.9395389557,1.6357040405,-0.3831735551
4.9495525360,1.6447032690,-0.4293352664
4.9595661163,1.6524786949,-0.4768777490
4.9695796967,1.6589167118,-0.5257703066
4.9795932770,1.6638920307,-0.5759619474
4.9896068573,1.6672724485,-0.6274144053
4.9996204376,1.6689074039,-0.6800637841
