0,1,2
2.71,-0.53388166,-1.7648227
2.72,-0.584274,-1.7651324
2.73,-0.63362455,-1.7651677
2.74,-0.6818915,-1.7647663
2.75,-0.729009,-1.7637293
2.76,-0.7748855,-1.7618271
2.77,-0.81938064,-1.7588146
2.78,-0.8622811,-1.754451
2.79,-0.90331453,-1.7485164
2.8,-0.9421538,-1.7408202
2.81,-0.9784852,-1.7311895
2.82,-1.0120956,-1.7194469
2.83,-1.0429674,-1.7053919
2.84,-1.0713131,-1.6888094
2.85,-1.0974983,-1.6695273
2.86,-1.121886,-1.6475017
2.87,-1.1446943,-1.6228976
2.8799999,-1.1659849,-1.5960875
2.8899999,-1.1857525,-1.5675741
2.8999999,-1.2040498,-1.5378617
2.9099998,-1.221054,-1.5073462
2.9199998,-1.2370399,-1.4762769
2.9299998,-1.2523053,-1.4447801
2.9399998,-1.2670913,-1.4129295
2.95,-1.2815487,-1.3807971
2.96,-1.2957469,-1.3484883
2.97,-1.3097001,-1.3161465
2.98,-1.3234007,-1.2839384
2.99,-1.3368402,-1.2520404
3.0,-1.3500175,-1.2206212
3.01,-1.3629442,-1.1898232
3.02,-1.3756416,-1.1597536
3.03,-1.3881371,-1.1304762
3.04,-1.4004585,-1.1020186
3.05,-1.4126332,-1.0743731
3.06,-1.4246821,-1.047515
3.07,-1.4366217,-1.0214067
3.08,-1.4484639,-0.9960129
3.09,-1.4602178,-0.97130656
3.1,-1.4718887,-0.9472741
3.11,-1.4834795,-0.9239236
3.12,-1.4949943,-0.90127444
3.1299999,-1.5064335,-0.8793669
3.1399999,-1.5177975,-0.85824925
3.1499999,-1.5290854,-0.83797723
3.1599998,-1.5402966,-0.8186047
3.1699998,-1.5514325,-0.80017227
3.1799998,-1.5624944,-0.782707
3.1899998,-1.5734842,-0.7662216
3.1999998,-1.5844073,-0.75070775
3.21,-1.5952647,-0.736153
3.22,-1.6060593,-0.7225355
3.23,-1.6167936,-0.70983094
3.24,-1.6274666,-0.698024
3.25,-1.6380783,-0.6871032
3.26,-1.6486281,-0.6770621
3.27,-1.6591158,-0.6679069
3.28,-1.6695414,-0.65964544
3.29,-1.6799026,-0.6522985
3.3,-1.6901985,-0.6458856
3.31,-1.7004268,-0.6404276
3.32,-1.710582,-0.6359442
3.33,-1.7206573,-0.63244784
3.34,-1.7306406,-0.62994397
3.35,-1.7405177,-0.6284219
3.36,-1.7502693,-0.62786454
3.37,-1.7598727,-0.62824106
3.3799999,-1.7693024,-0.6295149
3.3899999,-1.7785317,-0.6316421
3.3999999,-1.7875304,-0.63458526
3.4099998,-1.7962673,-0.6383108
3.4199998,-1.8047076,-0.6427916
3.4299998,-1.8128115,-0.64801073
3.4399998,-1.8205285,-0.6539522
3.4499998,-1.8277959,-0.6605979
3.46,-1.8345349,-0.66792154
3.47,-1.84065,-0.67588043
3.48,-1.8460314,-0.6844133
3.49,-1.8505554,-0.6934483
3.5,-1.854089,-0.70290977
3.51,-1.8564918,-0.71273434
3.52,-1.8576205,-0.72287726
3.53,-1.8573273,-0.7333281
3.54,-1.8554692,-0.7441032
3.55,-1.8519106,-0.7552426
3.56,-1.8465363,-0.7667925
3.57,-1.8392662,-0.7787812
3.58,-1.8300605,-0.79122007
3.59,-1.8189256,-0.8040949
3.6,-1.8059046,-0.81738424
3.61,-1.7910657,-0.8310716
3.62,-1.7744911,-0.84515584
3.6299999,-1.756268,-0.85965645
3.6399999,-1.7364821,-0.8746123
3.6499999,-1.7152219,-0.8900752
3.6599998,-1.6925687,-0.9061097
3.6699998,-1.6686034,-0.92278475
3.6799998,-1.6434052,-0.94016826
3.6899998,-1.6170491,-0.95832354
3.6999998,-1.5896038,-0.97730863
3.7099998,-1.5611355,-0.9971647
3.72,-1.5316962,-1.0179257
3.73,-1.501334,-1.0396068
3.74,-1.470084,-1.062212
3.75,-1.4379708,-1.0857325
3.76,-1.4050102,-1.1101501
3.77,-1.371213,-1.1354358
3.78,-1.3365804,-1.1615602
3.79,-1.3011143,-1.1884866
3.8,-1.2648135,-1.2161795
3.81,-1.2276713,-1.2446067
3.82,-1.1896851,-1.2737359
3.83,-1.150844,-1.3035402
3.84,-1.1111286,-1.3339975
3.85,-1.0705136,-1.3650845
3.86,-1.0289551,-1.3967813
3.87,-0.98639745,-1.4290619
3.8799999,-0.9427797,-1.4618833
3.8899999,-0.8980315,-1.4951888
3.8999999,-0.8520855,-1.5288974
3.9099998,-0.80488664,-1.5629013
3.9199998,-0.75639,-1.597073
3.9299998,-0.7065672,-1.6312636
3.9399998,-0.6554046,-1.6653063
3.9499998,-0.6028727,-1.6990325
3.9599998,-0.5489276,-1.7322639
3.97,-0.49349278,-1.7648124
3.98,-0.43646216,-1.7964712
3.99,-0.37771398,-1.8270037
4.0,-0.31716776,-1.8561175
4.0099998,-0.25480807,-1.8834608
4.02,-0.19072202,-1.9086125
4.0299997,-0.12511481,-1.9310846
4.04,-0.058283985,-1.9503407
4.0499997,0.009409577,-1.965817
4.06,0.0776176,-1.9769537
4.0699997,0.1460453,-1.983221
4.08,0.21450067,-1.9841483
4.0899997,0.28281868,-1.9793569
4.1,0.3507406,-1.9686208
4.11,0.4177706,-1.9519539
4.12,0.48321757,-1.9296672
4.13,0.54643315,-1.9023181
4.14,0.6069659,-1.8706007
4.15,0.66464597,-1.8352172
4.16,0.7195202,-1.7968116
4.17,0.77176106,-1.7559428
4.18,0.82156646,-1.7131069
4.19,0.8691245,-1.6687348
4.2,0.9145684,-1.6232212
4.21,0.9580002,-1.5769039
4.22,0.99947333,-1.5300846
4.23,1.0390327,-1.4830058
4.24,1.0767072,-1.4358714
4.25,1.1125387,-1.3888448
4.2599998,1.1465794,-1.342071
4.27,1.1789122,-1.2956688
4.2799997,1.2096374,-1.249758
4.29,1.2388793,-1.2044377
4.2999997,1.2667687,-1.1598021
4.31,1.2934399,-1.1159222
4.3199997,1.3190123,-1.0728575
4.33,1.3435882,-1.0306491
4.3399997,1.3672495,-0.989323
4.35,1.3900548,-0.94890213
4.36,1.4120499,-0.9094015
4.37,1.433267,-0.87084705
4.38,1.4537421,-0.8332609
4.39,1.4735069,-0.79668057
4.4,1.4926023,-0.7611407
4.41,1.5110682,-0.72668374
4.42,1.5289497,-0.6933435
4.43,1.5462868,-0.66115135
4.44,1.5631194,-0.63012105
4.45,1.5794809,-0.6002581
4.46,1.5954056,-0.5715464
4.47,1.6109219,-0.54396707
4.48,1.6260619,-0.5174883
4.49,1.6408489,-0.49208552
4.5,1.6553063,-0.46773642
4.5099998,1.6694461,-0.44443646
4.52,1.683275,-0.4221829
4.5299997,1.6967912,-0.40098825
4.54,1.7099894,-0.38086328
4.5499997,1.7228593,-0.36182508
4.56,1.7353933,-0.34388053
4.5699997,1.7475816,-0.32703856
4.58,1.7594173,-0.31130067
4.5899997,1.7708958,-0.29666865
4.6,1.7820139,-0.2831421
4.61,1.792768,-0.2707194
4.62,1.8031577,-0.2594028
4.63,1.8131821,-0.24919158
4.64,1.8228412,-0.24008793
4.65,1.832135,-0.23209578
4.66,1.8410634,-0.22521663
4.67,1.8496265,-0.21945259
4.68,1.8578227,-0.21480836
4.69,1.8656521,-0.21128123
4.7,1.8731121,-0.20887175
4.71,1.8802013,-0.20757584
4.72,1.8869176,-0.20738819
4.73,1.8932581,-0.20830083
4.74,1.8992184,-0.21030681
4.75,1.9047956,-0.21339557
4.7599998,1.9099853,-0.2175559
4.77,1.914782,-0.22277366
4.7799997,1.9191812,-0.2290401
4.79,1.9231768,-0.23634106
4.7999997,1.926762,-0.24466594
4.81,1.9299304,-0.25400537
4.8199997,1.9326735,-0.2643465
4.83,1.9349828,-0.2756821
4.8399997,1.9368484,-0.2880048
4.85,1.9382598,-0.3013083
4.8599997,1.9392047,-0.31558606
4.87,1.93967,-0.33083487
4.88,1.939641,-0.3470472
4.89,1.9391015,-0.36422208
4.9,1.9380336,-0.38235652
4.91,1.9364182,-0.4014476
4.92,1.9342345,-0.42149222
4.93,1.9314601,-0.44248286
4.94,1.9280713,-0.46441546
4.95,1.9240422,-0.48728338
4.96,1.9193461,-0.5110769
4.97,1.913954,-0.5357891
4.98,1.9078368,-0.5614046
4.99,1.9009652,-0.5879029
5.0,1.8933063,-0.61527026
