0,1,2
3.46,2.3902988,-1.3934897
3.47,2.3989727,-1.39648
3.48,2.407637,-1.399463
3.49,2.4162881,-1.402438
3.5,2.424931,-1.4054074
3.51,2.4335618,-1.4083692
3.52,2.4421835,-1.4113238
3.53,2.450794,-1.4142717
3.54,2.459395,-1.4172132
3.55,2.467985,-1.4201466
3.56,2.4765646,-1.4230741
3.57,2.4851365,-1.4259953
3.58,2.493696,-1.428909
3.59,2.5022473,-1.4318163
3.6,2.5107887,-1.4347173
3.61,2.519319,-1.4376118
3.62,2.5278397,-1.4404997
3.6299999,2.5363529,-1.4433819
3.6399999,2.5448546,-1.4462569
3.6499999,2.553348,-1.4491264
3.6599998,2.56183,-1.4519893
3.6699998,2.570304,-1.4548459
3.6799998,2.5787687,-1.457697
3.6899998,2.5872247,-1.4605424
3.6999998,2.5956695,-1.4633819
3.7099998,2.6041067,-1.4662149
3.72,2.612532,-1.469043
3.73,2.6209512,-1.4718653
3.74,2.6293588,-1.4746811
3.75,2.6377594,-1.4774934
3.76,2.6461492,-1.4802991
3.77,2.6545293,-1.4830993
3.78,2.6629007,-1.4858946
3.79,2.671264,-1.4886853
3.8,2.679617,-1.4914702
3.81,2.6879609,-1.4942509
3.82,2.6962967,-1.4970262
3.83,2.7046216,-1.4997966
3.84,2.7129383,-1.5025632
3.85,2.7212453,-1.5053245
3.86,2.7295432,-1.508081
3.87,2.7378333,-1.5108343
3.8799999,2.7461128,-1.5135823
3.8899999,2.7543836,-1.5163268
3.8999999,2.7626448,-1.519066
3.9099998,2.7708976,-1.5218018
3.9199998,2.7791402,-1.5245334
3.9299998,2.7873745,-1.527261
3.9399998,2.795599,-1.5299854
3.9499998,2.8038146,-1.5327057
3.9599998,2.8120198,-1.5354218
3.97,2.8202171,-1.5381352
3.98,2.8284037,-1.5408447
3.99,2.8365836,-1.5435512
4.0,2.8447526,-1.5462544
