0,1
0.0,0.98290604
0.01,0.98280704
0.02,0.9826248
0.03,0.9823593
0.04,0.98201036
0.049999997,0.98157835
0.06,0.9810628
0.07,0.9804642
0.08,0.9797825
0.089999996,0.97901785
0.099999994,0.9781702
0.11,0.9772397
0.12,0.9762264
0.13,0.9751307
0.14,0.97395235
0.14999999,0.97269166
0.16,0.97134864
0.17,0.9699235
0.17999999,0.9684164
0.19,0.9668279
0.19999999,0.9651575
0.21,0.963406
0.22,0.96157277
0.22999999,0.95965904
0.24,0.957664
0.25,0.95558876
0.26,0.9534329
0.26999998,0.9511969
0.28,0.948881
0.29,0.9464857
0.29999998,0.9440106
0.31,0.94145644
0.32,0.93882334
0.32999998,0.9361118
0.34,0.9333219
0.35,0.9304539
0.35999998,0.92750823
0.37,0.9244851
0.38,0.92138475
0.39,0.9182078
0.39999998,0.91495436
0.41,0.91162455
0.42,0.90821934
0.42999998,0.9047388
0.44,0.9011828
0.45,0.8975525
0.45999998,0.89384776
0.47,0.8900692
0.48,0.8862169
0.48999998,0.8822917
0.5,0.87829363
0.51,0.8742234
0.52,0.87008137
0.53,0.8658676
0.53999996,0.8615831
0.55,0.8572279
0.56,0.8528026
0.57,0.8483075
0.58,0.84374356
0.59,0.83911073
0.59999996,0.8344095
0.61,0.8296405
0.62,0.8248044
0.63,0.81990135
0.64,0.81493217
0.65,0.80989695
0.65999997,0.8047966
0.66999996,0.7996316
0.68,0.79440236
0.69,0.78910947
0.7,0.7837533
0.71,0.77833474
0.71999997,0.772854
0.72999996,0.7673119
0.74,0.7617086
0.75,0.7560451
0.76,0.7503221
0.77,0.7445396
0.78,0.7386984
0.78999996,0.7327996
0.79999995,0.72684324
0.81,0.72082996
0.82,0.7147605
0.83,0.7086353
0.84,0.7024555
0.84999996,0.696221
0.85999995,0.68993294
0.87,0.6835917
0.88,0.6771983
0.89,0.670753
0.9,0.66425645
0.90999997,0.6577098
0.91999996,0.6511128
0.93,0.644467
0.94,0.6377729
0.95,0.63103056
0.96,0.62424093
0.96999997,0.617405
0.97999996,0.6105235
0.98999995,0.60359657
1.0,0.5966258
1.01,0.58961093
1.02,0.5825532
1.03,0.57545304
1.04,0.56831163
1.05,0.56112933
1.06,0.553907
1.0699999,0.5466449
1.0799999,0.5393441
1.09,0.5320055
1.1,0.5246294
1.11,0.51721734
1.12,0.5097693
1.13,0.5022862
1.14,0.49476883
1.15,0.48721796
1.16,0.47963414
1.17,0.4720186
1.18,0.46437186
1.1899999,0.45669445
1.1999999,0.44898736
1.2099999,0.4412514
1.22,0.43348697
1.23,0.42569527
1.24,0.4178767
1.25,0.41003263
1.26,0.40216306
1.27,0.39426935
1.28,0.38635173
1.29,0.37841195
1.3,0.3704495
1.31,0.3624663
1.3199999,0.35446286
1.3299999,0.34643927
1.3399999,0.33839697
1.35,0.3303367
1.36,0.32225895
1.37,0.31416446
1.38,0.30605498
1.39,0.29793024
1.4,0.2897914
1.41,0.28163913
1.42,0.27347445
1.43,0.26529813
1.4399999,0.25711048
1.4499999,0.24891305
1.4599999,0.24070585
1.4699999,0.23249072
1.48,0.22426736
1.49,0.21603736
1.5,0.20780075
1.51,0.19955927
1.52,0.1913132
1.53,0.18306291
1.54,0.17481005
1.55,0.16655493
1.56,0.15829813
1.5699999,0.15004063
1.5799999,0.1417839
1.5899999,0.1335277
1.5999999,0.12527364
1.61,0.11702162
1.62,0.10877323
1.63,0.10052925
1.64,0.092289686
1.65,0.08405626
1.66,0.07582897
1.67,0.06760919
1.68,0.05939722
1.6899999,0.051194012
1.6999999,0.043001115
1.7099999,0.034818172
1.7199999,0.026646316
1.73,0.018485487
1.74,0.010338485
1.75,0.002204597
1.76,-0.005914688
1.77,-0.014019728
1.78,-0.022108614
1.79,-0.030180812
1.8,-0.03823608
1.81,-0.046273172
1.8199999,-0.054291666
1.8299999,-0.062290847
1.8399999,-0.07027
1.8499999,-0.07822746
1.86,-0.08616334
1.87,-0.09407735
1.88,-0.10196787
1.89,-0.109834254
1.9,-0.117676735
1.91,-0.12549317
1.92,-0.13328385
1.93,-0.14104795
1.9399999,-0.14878392
1.9499999,-0.15649253
1.9599999,-0.16417193
1.9699999,-0.17182148
1.9799999,-0.1794411
1.99,-0.18702936
2.0,-0.19458658
2.01,-0.20211107
2.02,-0.20960242
2.03,-0.21706009
2.04,-0.22448358
2.05,-0.23187238
2.06,-0.23922509
2.07,-0.24654141
2.08,-0.25382048
2.09,-0.26106286
2.1,-0.26826614
2.11,-0.27543104
2.12,-0.2825557
2.1299999,-0.28964037
2.1399999,-0.2966844
2.1499999,-0.3036871
2.1599998,-0.31064773
2.1699998,-0.31756496
2.18,-0.32443988
2.19,-0.33127075
2.2,-0.33805713
2.21,-0.34479788
2.22,-0.35149345
2.23,-0.35814255
2.24,-0.36474517
2.25,-0.37130094
2.26,-0.37780774
2.27,-0.38426667
2.28,-0.3906767
2.29,-0.3970366
2.3,-0.40334636
2.31,-0.4096062
2.32,-0.41581452
2.33,-0.42197073
2.34,-0.42807496
2.35,-0.4341269
2.36,-0.44012463
2.37,-0.44606918
2.3799999,-0.45196015
2.3899999,-0.45779556
2.3999999,-0.46357554
2.4099998,-0.46930075
2.4199998,-0.4749691
2.4299998,-0.4805811
2.44,-0.48613608
2.45,-0.49163353
2.46,-0.49707288
2.47,-0.50245404
2.48,-0.50777656
2.49,-0.5130391
2.5,-0.5182421
2.51,-0.5233853
2.52,-0.5284682
2.53,-0.5334898
2.54,-0.53845036
2.55,-0.5433492
2.56,-0.54818594
2.57,-0.55296034
2.58,-0.5576718
2.59,-0.56232023
2.6,-0.5669048
2.61,-0.57142586
2.62,-0.57588285
2.6299999,-0.5802748
2.6399999,-0.584602
2.6499999,-0.58886427
2.6599998,-0.59306073
2.6699998,-0.5971917
2.6799998,-0.6012571
2.69,-0.60525507
2.7,-0.60918695
2.71,-0.61305165
2.72,-0.61684877
2.73,-0.620579
2.74,-0.6242416
2.75,-0.6278357
2.76,-0.6313618
2.77,-0.63481915
2.78,-0.6382082
2.79,-0.64152837
2.8,-0.64477915
2.81,-0.6479604
2.82,-0.6510719
2.83,-0.6541147
2.84,-0.6570871
2.85,-0.65998894
2.86,-0.66282076
2.87,-0.66558236
2.8799999,-0.668273
2.8899999,-0.67089254
2.8999999,-0.6734421
2.9099998,-0.6759199
2.9199998,-0.6783271
2.9299998,-0.68066275
2.9399998,-0.6829266
2.95,-0.6851191
2.96,-0.6872403
2.97,-0.6892896
2.98,-0.6912668
2.99,-0.69317305
3.0,-0.69500643
3.01,-0.69676805
3.02,-0.69845784
3.03,-0.700075
3.04,-0.70162076
3.05,-0.7030936
3.06,-0.70449436
3.07,-0.7058228
3.08,-0.7070791
3.09,-0.70826334
3.1,-0.7093745
3.11,-0.71041423
3.12,-0.7113811
3.1299999,-0.71227634
3.1399999,-0.71309936
3.1499999,-0.71384907
3.1599998,-0.7145276
3.1699998,-0.7151341
3.1799998,-0.7156682
3.1899998,-0.71613026
3.1999998,-0.7165203
3.21,-0.7168392
3.22,-0.7170862
