0,1,2
0.006,-0.2,0.03576281
0.006,-0.18,0.06593645
0.006,-0.16,0.11398747
0.006,-0.14,0.18484187
0.006,-0.12,0.28112388
0.006,-0.1,0.4009356
0.006,-0.08,0.53610617
0.006,-0.06,0.6719895
0.006,-0.04,0.7896179
0.006,-0.02,0.86983055
0.006,0.0,0.8983556
0.006,0.02,0.8698976
0.006,0.04,0.7897155
0.006,0.06,0.67207885
0.006,0.08,0.5361334
0.006,0.1,0.40092468
0.006,0.12,0.28110233
0.006,0.14,0.18485978
0.006,0.16,0.11407985
0.006,0.18,0.06608015
0.006,0.2,0.03591904
0.006,0.22,0.018290311
0.006,0.24,0.008673392
0.006,0.26,0.003770588
0.006,0.28,0.0014460357
0.006,0.3,0.00044019986
0.006,0.32,6.40871e-05
0.006,0.34,-3.5931356e-05
0.006,0.36,-3.0523166e-05
0.006,0.38,3.8295984e-06
0.006,0.4,3.661262e-05
0.006,0.42,5.8408827e-05
0.006,0.44,6.865803e-05
0.006,0.46,6.986875e-05
0.006,0.48,6.5105036e-05
0.006,0.5,5.6997407e-05
0.006,0.52,4.752353e-05
0.006,0.54,3.796583e-05
0.006,0.56,2.910057e-05
0.006,0.58,2.1310523e-05
0.006,0.6,1.4720485e-05
0.006,0.62,9.293668e-06
0.006,0.64,4.9374066e-06
0.006,0.66,1.4840625e-06
0.006,0.68,-1.2172386e-06
0.006,0.7,-3.3108518e-06
0.006,0.72,-4.9166847e-06
0.006,0.74,-6.1183237e-06
0.006,0.76,-6.987946e-06
0.006,0.78,-7.56816e-06
0.006,0.8,-7.880852e-06
0.006,0.82,-7.936731e-06
0.006,0.84,-7.726718e-06
0.006,0.86,-7.2387047e-06
0.006,0.88,-6.4538326e-06
0.006,0.9,-5.3462572e-06
0.006,0.92,-3.9010774e-06
0.006,0.94,-2.0877924e-06
0.006,0.96,1.0454096e-07
0.006,0.98,2.7010683e-06
0.009,-1.0,2.2341264e-05
0.009,-0.98,1.7903512e-05
0.009,-0.96,1.3883458e-05
0.009,-0.94,1.02731865e-05
0.009,-0.92,7.0615206e-06
0.009,-0.9,4.238216e-06
0.009,-0.88,1.7767306e-06
0.009,-0.86,-3.3993274e-07
0.009,-0.84,-2.143439e-06
0.009,-0.82,-3.6649872e-06
0.009,-0.8,-4.9360096e-06
0.009,-0.78,-5.987473e-06
0.009,-0.76,-6.86734e-06
0.009,-0.74,-7.59284e-06
0.009,-0.72,-8.190516e-06
0.009,-0.7,-8.665491e-06
0.009,-0.68,-9.018928e-06
0.009,-0.66,-9.204261e-06
0.009,-0.64,-9.151176e-06
0.009,-0.62,-8.761417e-06
0.009,-0.6,-7.875729e-06
0.009,-0.58,-6.2920153e-06
0.009,-0.56,-3.786292e-06
0.009,-0.54,-1.2619421e-07
0.009,-0.52,4.863832e-06
0.009,-0.5,1.1203811e-05
0.009,-0.48,1.8648338e-05
0.009,-0.46,2.6512891e-05
0.009,-0.44,3.3641234e-05
0.009,-0.42,3.860332e-05
0.009,-0.4,4.085386e-05
0.009,-0.38,4.39696e-05
0.009,-0.36,6.3512474e-05
0.009,-0.34,0.00014422368
0.009,-0.32,0.00039445702
0.009,-0.3,0.001049933
0.009,-0.28,0.002581465
0.009,-0.26,0.0058583515
0.009,-0.24,0.0123631675
0.009,-0.22,0.024417654
0.009,-0.2,0.045320094
0.009,-0.18,0.07922716
0.009,-0.16,0.13057987
0.009,-0.14,0.20295513
0.009,-0.12,0.29746518
0.009,-0.1,0.41111794
0.009,-0.08,0.5357534
0.009,-0.06,0.65827525
0.009,-0.04,0.76258975
0.009,-0.02,0.83294576
0.009,0.0,0.85783404
0.009,0.02,0.83301497
0.009,0.04,0.7626892
0.009,0.06,0.65836483
0.009,0.08,0.5357838
0.009,0.1,0.41110682
0.009,0.12,0.2974489
0.009,0.14,0.20298272
0.009,0.16,0.13068306
0.009,0.18,0.07937976
0.009,0.2,0.045478433
0.009,0.22,0.024554143
0.009,0.24,0.012459766
0.009,0.26,0.0059007574
0.009,0.28,0.0025659706
0.009,0.3,0.0009882459
0.009,0.32,0.00030895416
0.009,0.34,5.8555044e-05
0.009,0.36,-4.7096983e-06
0.009,0.38,2.1317974e-06
0.009,0.4,2.6683323e-05
0.009,0.42,4.8336107e-05
0.009,0.44,6.110035e-05
0.009,0.46,6.510643e-05
0.009,0.48,6.2530395e-05
0.009,0.5,5.5831857e-05
0.009,0.52,4.7068577e-05
0.009,0.54,3.7733e-05
0.009,0.56,2.8786715e-05
0.009,0.58,2.0756852e-05
0.009,0.6,1.388602e-05
0.009,0.62,8.210074e-06
0.009,0.64,3.6493875e-06
0.009,0.66,6.472692e-08
0.009,0.68,-2.6952475e-06
0.009,0.7,-4.791189e-06
0.009,0.72,-6.348593e-06
0.009,0.74,-7.4813142e-06
0.009,0.76,-8.264789e-06
0.009,0.78,-8.7581575e-06
0.009,0.8,-8.994248e-06
0.009,0.82,-8.995878e-06
0.009,0.84,-8.751871e-06
0.009,0.86,-8.260598e-06
0.009,0.88,-7.499708e-06
0.009,0.9,-6.447779e-06
0.009,0.92,-5.0847884e-06
0.009,0.94,-3.3897813e-06
0.009,0.96,-1.3236422e-06
0.009,0.98,1.1138618e-06
0.012,-1.0,1.9647181e-05
0.012,-0.98,1.558219e-05
0.012,-0.96,1.1919765e-05
0.012,-0.94,8.663395e-06
0.012,-0.92,5.7762954e-06
0.012,-0.9,3.2570679e-06
0.012,-0.88,1.0780059e-06
0.012,-0.86,-7.869676e-07
0.012,-0.84,-2.37301e-06
0.012,-0.82,-3.7085265e-06
0.012,-0.8,-4.832167e-06
0.012,-0.78,-5.782116e-06
0.012,-0.76,-6.5877102e-06
0.012,-0.74,-7.2787516e-06
0.012,-0.72,-7.87992e-06
0.012,-0.7,-8.396804e-06
0.012,-0.68,-8.80193e-06
0.012,-0.66,-9.060372e-06
0.012,-0.64,-9.083655e-06
0.012,-0.62,-8.751638e-06
0.012,-0.6,-7.902272e-06
0.012,-0.58,-6.3246116e-06
0.012,-0.56,-3.7974678e-06
0.012,-0.54,-1.02911144e-07
0.012,-0.52,4.8852526e-06
0.012,-0.5,1.1130236e-05
0.012,-0.48,1.8328428e-05
0.012,-0.46,2.5818124e-05
0.012,-0.44,3.2751355e-05
0.012,-0.42,3.8804952e-05
0.012,-0.4,4.632864e-05
0.012,-0.38,6.5632164e-05
0.012,-0.36,0.00012648758
0.012,-0.34,0.00030149613
0.012,-0.32,0.0007493906
0.012,-0.3,0.0017890334
0.012,-0.28,0.0040137004
0.012,-0.26,0.008446837
0.012,-0.24,0.016720617
0.012,-0.22,0.031223934
0.012,-0.2,0.05512255
0.012,-0.18,0.09211752
0.012,-0.16,0.14581652
0.012,-0.14,0.21868417
0.012,-0.12,0.31073275
0.012,-0.1,0.4183206
0.012,-0.08,0.53354436
0.012,-0.06,0.64470065
0.012,-0.04,0.73801434
0.012,-0.02,0.8003657
0.012,0.0,0.82232505
0.012,0.02,0.8004364
0.012,0.04,0.73811346
0.012,0.06,0.64479166
0.012,0.08,0.53359044
0.012,0.1,0.41833255
0.012,0.12,0.31073645
0.012,0.14,0.21871507
0.012,0.16,0.14590651
0.012,0.18,0.092253685
0.012,0.2,0.05526918
0.012,0.22,0.031355217
0.012,0.24,0.016820816
0.012,0.26,0.008503534
0.012,0.28,0.004020036
0.012,0.3,0.00174959
0.012,0.32,0.0006800806
0.012,0.34,0.00022329297
0.012,0.36,5.797576e-05
0.012,0.38,1.8578954e-05
0.012,0.4,2.5001355e-05
0.012,0.42,4.161196e-05
0.012,0.44,5.4720324e-05
0.012,0.46,6.0723163e-05
0.012,0.48,6.0177874e-05
0.012,0.5,5.497597e-05
0.012,0.52,4.7078356e-05
0.012,0.54,3.8087834e-05
0.012,0.56,2.9128045e-05
0.012,0.58,2.088258e-05
0.012,0.6,1.3702549e-05
0.012,0.62,7.7160075e-06
0.012,0.64,2.884306e-06
0.012,0.66,-8.973293e-07
0.012,0.68,-3.7872232e-06
0.012,0.7,-5.9423037e-06
0.012,0.72,-7.5027347e-06
0.012,0.74,-8.603791e-06
0.012,0.76,-9.333016e-06
0.012,0.78,-9.762356e-06
0.012,0.8,-9.932788e-06
0.012,0.82,-9.883195e-06
0.012,0.84,-9.609619e-06
0.012,0.86,-9.104377e-06
0.012,0.88,-8.365605e-06
0.012,0.9,-7.3637348e-06
0.012,0.92,-6.078277e-06
0.012,0.94,-4.48199e-06
0.012,0.96,-2.5474e-06
0.012,0.98,-2.6123598e-07
0.015,-1.0,1.74921e-05
0.015,-0.98,1.3778219e-05
0.015,-0.96,1.0462478e-05
0.015,-0.94,7.520197e-06
0.015,-0.92,4.9346127e-06
0.015,-0.9,2.6933849e-06
0.015,-0.88,7.653143e-07
0.015,-0.86,-8.821953e-07
0.015,-0.84,-2.278015e-06
0.015,-0.82,-3.4614932e-06
0.015,-0.8,-4.4743065e-06
0.015,-0.78,-5.347654e-06
0.015,-0.76,-6.1090104e-06
0.015,-0.74,-6.8042427e-06
0.015,-0.72,-7.436145e-06
0.015,-0.7,-8.0047175e-06
0.015,-0.68,-8.480623e-06
0.015,-0.66,-8.8131055e-06
0.015,-0.64,-8.906703e-06
0.015,-0.62,-8.617993e-06
0.015,-0.6,-7.7751465e-06
0.015,-0.58,-6.1704777e-06
0.015,-0.56,-3.5781413e-06
0.015,-0.54,1.899898e-07
0.015,-0.52,5.233567e-06
0.015,-0.5,1.14664435e-05
0.015,-0.48,1.8589664e-05
0.015,-0.46,2.6144553e-05
0.015,-0.44,3.398955e-05
0.015,-0.42,4.369719e-05
0.015,-0.4,6.206427e-05
0.015,-0.38,0.000108910725
0.015,-0.36,0.00023278408
0.015,-0.34,0.0005405834
0.015,-0.32,0.0012485096
0.015,-0.3,0.0027622338
0.015,-0.28,0.0057896962
0.015,-0.26,0.011478903
0.015,-0.24,0.021552715
0.015,-0.22,0.038384132
0.015,-0.2,0.064926565
0.015,-0.18,0.10440004
0.015,-0.16,0.15966234
0.015,-0.14,0.23228087
0.015,-0.12,0.32147413
0.015,-0.1,0.42324054
0.015,-0.08,0.530058
0.015,-0.06,0.6314611
0.015,-0.04,0.7155678
0.015,-0.02,0.7713205
0.015,0.0,0.79088086
0.015,0.02,0.7713875
0.015,0.04,0.71566063
0.015,0.06,0.6315518
0.015,0.08,0.5301234
0.015,0.1,0.42328712
0.015,0.12,0.32151362
0.015,0.14,0.23232904
0.015,0.16,0.15974304
0.015,0.18,0.1045132
0.015,0.2,0.065051645
0.015,0.22,0.038502075
0.015,0.24,0.021649897
0.015,0.26,0.011543551
0.015,0.28,0.005813068
0.015,0.3,0.0027436577
0.015,0.32,0.0011975868
0.015,0.34,0.0004740106
0.015,0.36,0.00016826484
0.015,0.38,5.9886836e-05
0.015,0.4,3.5474077e-05
0.015,0.42,4.036445e-05
0.015,0.44,5.055545e-05
0.015,0.46,5.715061e-05
0.015,0.48,5.8165286e-05
0.015,0.5,5.4406002e-05
0.015,0.52,4.7479756e-05
0.015,0.54,3.8965605e-05
0.015,0.56,3.0084047e-05
0.015,0.58,2.1668151e-05
0.015,0.6,1.418544e-05
0.015,0.62,7.857103e-06
0.015,0.64,2.7013011e-06
0.015,0.66,-1.3406388e-06
0.015,0.68,-4.4223852e-06
0.015,0.7,-6.6985376e-06
0.015,0.72,-8.324161e-06
0.015,0.74,-9.430572e-06
0.015,0.76,-1.0133022e-05
0.015,0.78,-1.0522082e-05
0.015,0.8,-1.0653166e-05
0.015,0.82,-1.0557007e-05
0.015,0.84,-1.0252465e-05
0.015,0.86,-9.748619e-06
0.015,0.88,-9.020558e-06
0.015,0.9,-8.064089e-06
0.015,0.92,-6.853603e-06
0.015,0.94,-5.353708e-06
0.015,0.96,-3.5446137e-06
0.015,0.98,-1.3988465e-06
0.018,-1.0,1.5815953e-05
0.018,-0.98,1.2433855e-05
0.018,-0.96,9.426149e-06
0.018,-0.94,6.7797955e-06
0.018,-0.92,4.4743065e-06
0.018,-0.9,2.4726614e-06
0.018,-0.88,7.674098e-07
0.018,-0.86,-6.945338e-07
0.018,-0.84,-1.9345898e-06
0.018,-0.82,-3.0018855e-06
0.018,-0.8,-3.9297156e-06
0.018,-0.78,-4.7604553e-06
0.018,-0.76,-5.5180863e-06
0.018,-0.74,-6.2328763e-06
0.018,-0.72,-6.912276e-06
0.018,-0.7,-7.5511634e-06
0.018,-0.68,-8.105766e-06
0.018,-0.66,-8.514151e-06
0.018,-0.64,-8.656178e-06
0.018,-0.62,-8.397736e-06
0.018,-0.6,-7.535331e-06
0.018,-0.58,-5.86221e-06
0.018,-0.56,-3.1678937e-06
0.018,-0.54,7.2456896e-07
0.018,-0.52,5.8817677e-06
0.018,-0.5,1.2226868e-05
0.018,-0.48,1.9571744e-05
0.018,-0.46,2.792012e-05
0.018,-0.44,3.835652e-05
0.018,-0.42,5.54109e-05
0.018,-0.4,9.2243776e-05
0.018,-0.38,0.0001813313
0.018,-0.36,0.00039463118
0.018,-0.34,0.0008788137
0.018,-0.32,0.0019115303
0.018,-0.3,0.003982879
0.018,-0.28,0.00789998
0.018,-0.26,0.014900819
0.018,-0.24,0.026745329
0.018,-0.22,0.04572942
0.018,-0.2,0.07455103
0.018,-0.18,0.11596067
0.018,-0.16,0.17216171
0.018,-0.14,0.24400505
0.018,-0.12,0.33014125
0.018,-0.1,0.42640033
0.018,-0.08,0.52569944
0.018,-0.06,0.61866635
0.018,-0.04,0.6949785
0.018,-0.02,0.7452187
0.018,0.0,0.76278454
0.018,0.02,0.745277
0.018,0.04,0.6950603
0.018,0.06,0.6187531
0.018,0.08,0.52578044
0.018,0.1,0.42647982
0.018,0.12,0.33022112
0.018,0.14,0.24408336
0.018,0.16,0.17224817
0.018,0.18,0.1160599
0.018,0.2,0.07465625
0.018,0.22,0.045831382
0.018,0.24,0.026834881
0.018,0.26,0.014967279
0.018,0.28,0.007933811
0.018,0.3,0.0039804894
0.018,0.32,0.0018776711
0.018,0.34,0.0008255327
0.018,0.36,0.00033722632
0.018,0.38,0.00013344269
0.018,0.4,6.2646344e-05
0.018,0.42,4.7189184e-05
0.018,0.44,4.9972907e-05
0.018,0.46,5.501462e-05
0.018,0.48,5.670637e-05
0.018,0.5,5.4128934e-05
0.018,0.52,4.8191287e-05
0.018,0.54,4.025502e-05
0.018,0.56,3.1569973e-05
0.018,0.58,2.3049302e-05
0.018,0.6,1.5297439e-05
0.018,0.62,8.618459e-06
0.018,0.64,3.1176023e-06
0.018,0.66,-1.2391247e-06
0.018,0.68,-4.5681372e-06
0.018,0.7,-7.01705e-06
0.018,0.72,-8.751638e-06
0.018,0.74,-9.910669e-06
0.018,0.76,-1.063128e-05
0.018,0.78,-1.1004275e-05
0.018,0.8,-1.1104392e-05
0.018,0.82,-1.0980526e-05
0.018,0.84,-1.0658987e-05
0.018,0.86,-1.0145828e-05
0.018,0.88,-9.44105e-06
0.018,0.9,-8.529751e-06
0.018,0.92,-7.38143e-06
0.018,0.94,-5.9781596e-06
0.018,0.96,-4.2875763e-06
0.018,0.98,-2.287794e-06
0.021,-1.0,1.4552148e-05
0.021,-0.98,1.1475291e-05
0.021,-0.96,8.7581575e-06
0.021,-0.94,6.384682e-06
0.021,-0.92,4.3176115e-06
0.021,-0.9,2.5385525e-06
0.021,-0.88,1.0135118e-06
0.021,-0.86,-2.8242357e-07
0.021,-0.84,-1.4018733e-06
0.021,-0.82,-2.386514e-06
0.021,-0.8,-3.2619573e-06
0.021,-0.78,-4.077796e-06
0.021,-0.76,-4.851725e-06
0.021,-0.74,-5.6154095e-06
0.021,-0.72,-6.365124e-06
0.021,-0.7,-7.078983e-06
0.021,-0.68,-7.720664e-06
0.021,-0.66,-8.193776e-06
0.021,-0.64,-8.380506e-06
0.021,-0.62,-8.1188045e-06
0.021,-0.6,-7.206574e-06
0.021,-0.58,-5.4351985e-06
0.021,-0.56,-2.5909394e-06
0.021,-0.54,1.472421e-06
0.021,-0.52,6.836839e-06
0.021,-0.5,1.3489276e-05
0.021,-0.48,2.1541491e-05
0.021,-0.46,3.179256e-05
0.021,-0.44,4.728185e-05
0.021,-0.42,7.6795e-05
0.021,-0.4,0.00014204346
0.021,-0.38,0.00029149465
0.021,-0.36,0.0006246548
0.021,-0.34,0.0013316479
0.021,-0.32,0.0027517807
0.021,-0.3,0.0054519023
0.021,-0.28,0.010318593
0.021,-0.26,0.018646196
0.021,-0.24,0.0321883
0.021,-0.22,0.053122375
0.021,-0.2,0.08387354
0.021,-0.18,0.12675238
0.021,-0.16,0.18340059
0.021,-0.14,0.2541002
0.021,-0.12,0.3371011
0.021,-0.1,0.42819378
0.021,-0.08,0.5207542
0.021,-0.06,0.60637134
0.021,-0.04,0.6760186
0.021,-0.02,0.7215978
0.021,0.0,0.73748463
0.021,0.02,0.72164446
0.021,0.04,0.6760858
0.021,0.06,0.6064508
0.021,0.08,0.5208439
0.021,0.1,0.4282969
0.021,0.12,0.33721507
0.021,0.14,0.2542119
0.021,0.16,0.18350537
0.021,0.18,0.12685207
0.021,0.2,0.08396835
0.021,0.22,0.053212598
0.021,0.24,0.03227033
0.021,0.26,0.018711608
0.021,0.28,0.0103579
0.021,0.3,0.005460347
0.021,0.32,0.0027313372
0.021,0.34,0.0012908112
0.021,0.36,0.00057576224
0.021,0.38,0.00024709105
0.021,0.4,0.00011164043
0.021,0.42,6.51842e-05
0.021,0.44,5.4703094e-05
0.021,0.46,5.5186916e-05
0.021,0.48,5.6159217e-05
0.021,0.5,5.422719e-05
0.021,0.52,4.9153343e-05
0.021,0.54,4.184991e-05
0.021,0.56,3.345078e-05
0.021,0.58,2.4923123e-05
0.021,0.6,1.6954262e-05
0.021,0.62,9.946525e-06
0.021,0.64,4.0880404e-06
0.021,0.66,-6.0815364e-07
0.021,0.68,-4.223082e-06
0.021,0.7,-6.8941154e-06
0.021,0.72,-8.776784e-06
0.021,0.74,-1.0033604e-05
0.021,0.76,-1.0793563e-05
0.021,0.78,-1.11805275e-05
0.021,0.8,-1.1272496e-05
0.021,0.82,-1.1133729e-05
0.021,0.84,-1.0799849e-05
0.021,0.86,-1.0284595e-05
0.021,0.88,-9.601703e-06
0.021,0.9,-8.725328e-06
0.021,0.92,-7.644296e-06
0.021,0.94,-6.332528e-06
0.021,0.96,-4.7585927e-06
0.021,0.98,-2.898043e-06
0.024,-1.0,1.364667e-05
0.024,-0.98,1.085666e-05
0.024,-0.96,8.402858e-06
0.024,-0.94,6.2645413e-06
0.024,-0.92,4.414702e-06
0.024,-0.9,2.826564e-06
0.024,-0.88,1.4605466e-06
0.024,-0.86,2.8358772e-07
0.024,-0.84,-7.4109994e-07
0.024,-0.82,-1.6686972e-06
0.024,-0.8,-2.5248155e-06
0.024,-0.78,-3.347639e-06
0.024,-0.76,-4.1686e-06
0.024,-0.74,-4.9937516e-06
0.024,-0.72,-5.827751e-06
0.024,-0.7,-6.636139e-06
0.024,-0.68,-7.3490664e-06
0.024,-0.66,-7.884577e-06
0.024,-0.64,-8.0969185e-06
0.024,-0.62,-7.80914e-06
0.024,-0.6,-6.8182126e-06
0.024,-0.58,-4.9043447e-06
0.024,-0.56,-1.8728897e-06
0.024,-0.54,2.4372712e-06
0.024,-0.52,8.145813e-06
0.024,-0.5,1.543155e-05
0.024,-0.48,2.4919864e-05
0.024,-0.46,3.8716476e-05
0.024,-0.44,6.269198e-05
0.024,-0.42,0.000111410394
0.024,-0.4,0.00021752622
0.024,-0.38,0.0004485771
0.024,-0.36,0.00093475357
0.024,-0.34,0.0019109258
0.024,-0.32,0.00377475
0.024,-0.3,0.0071589425
0.024,-0.28,0.013008931
0.024,-0.26,0.022646321
0.024,-0.24,0.037785217
0.024,-0.22,0.060459122
0.024,-0.2,0.09281819
0.024,-0.18,0.13677102
